_id,date,type,userName,amount,description,products[0].SKU,products[1].SKU,products[2].SKU,products[0].heb,products[0].Inventory,products[1].Inventory,products[2].Inventory,products[0][0].Inventory,products[0][1].Inventory,products[0][2].Inventory,products[0][3].Inventory,products[0][4].Inventory,products[0][5].Inventory,products[0][6].Inventory,products[0][7].Inventory,products[0][8].Inventory,products[0][9].Inventory,products[0][10].Inventory,products[0][11].Inventory,products[0][12].Inventory,products[0][13].Inventory,products[0][14].Inventory,products[0][15].Inventory,products[0][16].Inventory,products[0][17].Inventory,products[0][18].Inventory,products[0][19].Inventory,products[0][20].Inventory,products[0][21].Inventory,products[0][22].Inventory,products[0][23].Inventory,products[0][0].SKU,products[0][1].SKU,products[0][2].SKU,products[0][3].SKU,products[0][4].SKU,products[0][5].SKU,products[0][6].SKU,products[0][7].SKU,products[0][8].SKU,products[0][9].SKU,products[0][10].SKU,products[0][11].SKU,products[0][12].SKU,products[0][13].SKU,products[0][14].SKU,products[0][15].SKU,products[0][16].SKU,products[0][17].SKU,products[0][18].SKU,products[0][19].SKU,products[0][20].SKU,products[0][21].SKU,products[0][22].SKU,products[0][23].SKU,products[0]._id,products[1]._id,products[2]._id,products[0].Description-Heb,products[1].Description-Heb,products[2].Description-Heb,products[0].Description-Eng,products[1].Description-Eng,products[2].Description-Eng,products[0].Cost,products[1].Cost,products[2].Cost,products[0].Price,products[1].Price,products[2].Price,products[0].USDPrice,products[1].USDPrice,products[2].USDPrice,products[0].MinimumLevel,products[1].MinimumLevel,products[2].MinimumLevel,products[0].LastUpdate,products[1].LastUpdate,products[2].LastUpdate,products[0].Location,products[1].Location,products[2].Location,SKUs[0],SKUs[1],SKUs[2],SKUs[3],SKUs[4],SKUs[5],SKUs[6],SKUs[7],SKUs[8],SKUs[9],SKUs[10],SKUs[11],SKUs[12],SKUs[13],SKUs[14],SKUs[15],SKUs[16],SKUs[17],SKUs[18],SKUs[19],SKUs[20],SKUs[21],SKUs[22],SKUs[23],products[0].SortOrder,products[1].SortOrder,products[2].SortOrder
65ba364ffe8532a20cb1e198,2024-01-31T12:00:15.667Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba364ffe8532a20cb1e199,2024-01-31T12:00:15.823Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba364ffe8532a20cb1e19a,2024-01-31T12:00:15.972Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3650fe8532a20cb1e19b,2024-01-31T12:00:16.128Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3650fe8532a20cb1e19c,2024-01-31T12:00:16.278Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3650fe8532a20cb1e19d,2024-01-31T12:00:16.433Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3650fe8532a20cb1e19e,2024-01-31T12:00:16.584Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3650fe8532a20cb1e19f,2024-01-31T12:00:16.736Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3650fe8532a20cb1e1a0,2024-01-31T12:00:16.887Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3651fe8532a20cb1e1a1,2024-01-31T12:00:17.040Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3651fe8532a20cb1e1a2,2024-01-31T12:00:17.189Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3651fe8532a20cb1e1a3,2024-01-31T12:00:17.344Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3651fe8532a20cb1e1a4,2024-01-31T12:00:17.493Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3651fe8532a20cb1e1a5,2024-01-31T12:00:17.648Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3651fe8532a20cb1e1a6,2024-01-31T12:00:17.803Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3651fe8532a20cb1e1a7,2024-01-31T12:00:17.960Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3652fe8532a20cb1e1a8,2024-01-31T12:00:18.110Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3652fe8532a20cb1e1a9,2024-01-31T12:00:18.264Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3652fe8532a20cb1e1aa,2024-01-31T12:00:18.416Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3652fe8532a20cb1e1ab,2024-01-31T12:00:18.570Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3652fe8532a20cb1e1ac,2024-01-31T12:00:18.736Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3652fe8532a20cb1e1ad,2024-01-31T12:00:18.891Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3653fe8532a20cb1e1ae,2024-01-31T12:00:19.052Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3653fe8532a20cb1e1af,2024-01-31T12:00:19.209Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3653fe8532a20cb1e1b0,2024-01-31T12:00:19.358Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3653fe8532a20cb1e1b1,2024-01-31T12:00:19.513Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3653fe8532a20cb1e1b2,2024-01-31T12:00:19.664Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3653fe8532a20cb1e1b3,2024-01-31T12:00:19.833Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3653fe8532a20cb1e1b4,2024-01-31T12:00:19.983Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3654fe8532a20cb1e1b5,2024-01-31T12:00:20.148Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3654fe8532a20cb1e1b6,2024-01-31T12:00:20.299Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3654fe8532a20cb1e1b7,2024-01-31T12:00:20.454Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3654fe8532a20cb1e1b8,2024-01-31T12:00:20.607Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3654fe8532a20cb1e1b9,2024-01-31T12:00:20.763Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3654fe8532a20cb1e1ba,2024-01-31T12:00:20.913Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3655fe8532a20cb1e1bb,2024-01-31T12:00:21.070Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3655fe8532a20cb1e1bc,2024-01-31T12:00:21.219Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3655fe8532a20cb1e1bd,2024-01-31T12:00:21.388Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3655fe8532a20cb1e1be,2024-01-31T12:00:21.535Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3655fe8532a20cb1e1bf,2024-01-31T12:00:21.691Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3655fe8532a20cb1e1c0,2024-01-31T12:00:21.841Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3655fe8532a20cb1e1c1,2024-01-31T12:00:21.996Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3656fe8532a20cb1e1c2,2024-01-31T12:00:22.146Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3656fe8532a20cb1e1c3,2024-01-31T12:00:22.303Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3656fe8532a20cb1e1c4,2024-01-31T12:00:22.452Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3656fe8532a20cb1e1c5,2024-01-31T12:00:22.607Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3656fe8532a20cb1e1c6,2024-01-31T12:00:22.757Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3656fe8532a20cb1e1c7,2024-01-31T12:00:22.910Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3657fe8532a20cb1e1c8,2024-01-31T12:00:23.059Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3657fe8532a20cb1e1c9,2024-01-31T12:00:23.213Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3657fe8532a20cb1e1ca,2024-01-31T12:00:23.362Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3657fe8532a20cb1e1cb,2024-01-31T12:00:23.518Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3657fe8532a20cb1e1cc,2024-01-31T12:00:23.670Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3657fe8532a20cb1e1cd,2024-01-31T12:00:23.827Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3657fe8532a20cb1e1ce,2024-01-31T12:00:23.976Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3658fe8532a20cb1e1cf,2024-01-31T12:00:24.130Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3658fe8532a20cb1e1d0,2024-01-31T12:00:24.280Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3658fe8532a20cb1e1d1,2024-01-31T12:00:24.437Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3658fe8532a20cb1e1d2,2024-01-31T12:00:24.585Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3658fe8532a20cb1e1d3,2024-01-31T12:00:24.741Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3658fe8532a20cb1e1d4,2024-01-31T12:00:24.890Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3659fe8532a20cb1e1d5,2024-01-31T12:00:25.044Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba3659fe8532a20cb1e1d6,2024-01-31T12:00:25.193Z,Updated 10000000001 in bulk update,gilad,1,Updated 10000000001 - Inventory: 23 - Location: A-120,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-120,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
